_id,cpu_type,cpu_name,cpu_socket,compatible_chipsets,int_graphics,semiconductor_size,cpu_tdp,pcie,transistors,cpu_threads,total_clock_speed,turbo,unlocked_multiplier,l2_cache,l3_cache,l1_cache,clock_multiplier,passmark,passmark_s,cinebench_r20_multi,cinebench_r20_single,geekbench6_multi,geekbench6_single,gpu_name,gpu_turbo,opengl_version,opencl_version,ram_speed_max,max_mem_bandwidth,ddr_version,mem_channels,max_mem_size,mem_eec,directx_version
67d4fd4693079e4598e736b7,laptop,Intel Core i9-13905H,,,TRUE,10,45,5,,20,6 x 2.6 & 8 x 1.9,5.4,FALSE,,24,,,30155,3687,,,,,Iris Xe Graphics 96EU,1500,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e73728,desktop,AMD Ryzen 5 9600X,am5,x670 b650 x870,TRUE,4,65,5,,12,6 x 3.9,5.4,TRUE,6,32,480,39,30144,4590,6675,853,,,,2200,,,5600,,5,2,192,TRUE,
67d4fd4693079e4598e736fc,laptop,AMD Ryzen 9 8945H,,,TRUE,4,45,4,,16,8 x 4,5.2,FALSE,8,16,512,40,30112,3942,,,,,Radeon 780M,2800,4.6,2.1,7500,,5,2,256,FALSE,
67d4fd4693079e4598e736d6,desktop,Intel Core i9-12900T,,,TRUE,10,35,5,,24, x ,4.9,TRUE,14,30,,14,30056,3819,,,12252,2314,UHD Graphics 770,1550,4.5,2.1,4800,76.8,5,2,128,FALSE,12
67d4fd4693079e4598e737dc,desktop,AMD Ryzen 7 5800XT,am4,x570 b550 a520 x470 b450,FALSE,7,105,4,4150,16,8 x 3.8,4.8,TRUE,4,32,512,38,29849,3604,,,,,,,,,3200,,4,2,128,TRUE,
67d4fd4693079e4598e73748,laptop,AMD Ryzen 9 8945HS,,,TRUE,4,45,4,,16,8 x 4,5.2,FALSE,8,16,512,40,29599,3872,,,11593,2373,Radeon 780M,2800,4.6,2.1,7500,,5,2,256,FALSE,
67d4fd4693079e4598e73784,desktop,AMD Ryzen Threadripper 2950X,,,FALSE,12,180,3,9600,32,16 x 3.5,4.4,TRUE,8,32,1500,,29447,2457,7003,449,8485,1260,,,,,2933,87.42,4,4,2000,TRUE,
67d4fd4693079e4598e73708,laptop,AMD Ryzen AI 9 365,,,TRUE,4,28,4,,20,10 x 2,5,TRUE,10,24,,20,29428,3933,,,,,Radeon 780M,2900,,,7500,,5,2,256,FALSE,
67d4fd4693079e4598e73666,laptop,Intel Core Ultra 9 185H,,,TRUE,7,45,5,,22,6 x 2.3 & 8 x 1.8,5.1,FALSE,,24,,39,29428,3711,,,11945,2241,Arc Graphics 128EU,2350,4.6,3,7467,,5,2,96,FALSE,12.1
67d4fd4693079e4598e73704,laptop,AMD Ryzen 7 Pro 8845HS,,,TRUE,4,45,4,25000,16,8 x 3.8,5.1,FALSE,8,16,512,38,29199,3835,,,,,Radeon 780M,2700,4.6,2.1,7500,,5,2,256,TRUE,
67d4fd4693079e4598e73751,laptop,AMD Ryzen 7 8845HS,,,TRUE,4,45,4,,16,8 x 3.8,5.1,FALSE,8,16,512,38,28915,3777,,,11114,2351,Radeon 780M,2700,4.6,2.1,7500,,5,2,256,FALSE,
67d4fd4693079e4598e736b1,laptop,AMD Ryzen 7 7840HS,,,TRUE,4,35,4,,16,8 x 3.8,5.1,FALSE,8,16,512,38,28905,3784,,,11004,2367,Radeon 780M,2700,4.6,2.1,7500,,5,2,256,TRUE,12
67d4fd4693079e4598e73832,desktop,Intel Core i9-7960X,,,FALSE,14,165,3,,32,16 x 2.8,4.4,TRUE,16,22,512,,28781,2508,,,10491,1375,,,,,2666,,4,4,,,
67d4fd4693079e4598e736c0,laptop,Intel Core i9-13900H,,,TRUE,10,45,5,,20,6 x 2.6 & 8 x 1.9,5.4,FALSE,11.5,24,,26,28750,3843,,,13629,2617,Iris Xe Graphics 96EU,1500,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e736bf,desktop,AMD Ryzen 5 7600X,am5,x670 b650 x870,TRUE,5,105,5,6570,12,6 x 4.7,5.3,TRUE,6,32,384,47,28474,4145,5989,759,12953,2891,,2200,4.6,,5200,,5,2,128,TRUE,12
67d4fd4693079e4598e73821,desktop,AMD Ryzen 7 5800X3D,am4,x570 b550 a520 x470 b450,FALSE,7,105,4,8850,16,8 x 3.4,4.5,TRUE,4,96,512,34,28303,3233,5799,585,11084,2119,,,,,3200,,4,2,128,FALSE,
67d4fd4693079e4598e73701,laptop,AMD Ryzen 9 Pro 7940HS,,,TRUE,4,35,4,,16,8 x 4,5.2,FALSE,8,16,512,40,28144,3759,,,10848,2298,Radeon 780M,2800,4.6,2.1,7500,,5,2,256,TRUE,
67d4fd4693079e4598e7382c,desktop,Intel Core i9-9940X,,,FALSE,14,165,3,,28,14 x 3.3,4.4,,14,19.25,896,33,27975,2628,5912,457,10297,1465,,,,,2666,79.47,4,4,128,FALSE,
67d4fd4693079e4598e73717,laptop,Intel Core i9-12900H,,,TRUE,10,45,4,,20,6 x 2.5 & 8 x 1.8,5,FALSE,11.5,24,1200,25,27941,3775,6371,734,11894,2426,Iris Xe Graphics 96EU,1450,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e736f5,desktop,AMD Ryzen 7 Pro 8700GE,am5,,TRUE,4,35,4,,16,8 x 3.6,5.1,TRUE,8,16,,36,27915,3661,,,,,Radeon 780M,2700,4.6,2.1,,,5,2,256,TRUE,
67d4fd4693079e4598e73864,desktop,Intel Core i9-10940X,lga_2066,x299,FALSE,14,165,3,,28,14 x 3.3,4.8,TRUE,14,19.25,896,33,27894,2664,,,10523,1564,,,,,2933,94,4,4,256,FALSE,
67d4fd4693079e4598e7373e,desktop,AMD Ryzen 7 8845H,,,TRUE,4,45,4,,16,8 x 3.8,5.1,FALSE,8,16,,38,27870,3707,,,,,Radeon 780M,2700,4.6,2.1,7500,,5,2,256,FALSE,
67d4fd4693079e4598e738b1,desktop,AMD Ryzen 7 5800X,am4,x570 b550 a520 x470 b450,FALSE,7,105,4,4150,16,8 x 3.8,4.7,TRUE,4,32,512,38,27846,3445,5724,628,10265,2201,,,,,3200,47.68,4,2,128,FALSE,
67d4fd4693079e4598e73674,laptop,Intel Core i5-14450HX,,,TRUE,10,55,5,,16,6 x 2.4 & 4 x 1.8,4.8,FALSE,,20,,24,27773,3803,,,,,UHD Graphics 710,1500,4.6,3,5600,89.6,5,2,192,TRUE,12.1
67d4fd4693079e4598e736bb,desktop,Intel Core i5-12600K,lga_1700,z690 h670 b660 h610,TRUE,10,125,5,,16,6 x 3.7 & 4 x 2.8,4.9,TRUE,9.5,20,,37,27693,3944,6702,741,11848,2476,UHD Graphics 770,1450,4.5,2.1,4800,76.8,5,2,128,,12
67d4fd4693079e4598e736b5,laptop,Intel Core i5-13600HX,,,TRUE,10,55,5,,20,6 x 2.6 & 8 x 1.9,4.8,FALSE,,24,,26,27606,3673,,,,,UHD Graphics 770,1550,4.6,3,4800,76.8,5,2,128,TRUE,12.1
67d4fd4693079e4598e73903,desktop,AMD Ryzen Threadripper 1950X,,,FALSE,14,180,3,9600,32,16 x 3.4,4,TRUE,8,32,1500,,27603,2274,6731,411,8080,1187,,,,,2667,,4,4,,TRUE,
67d4fd4693079e4598e73682,desktop,Intel Core i7-13700T,lga_1700,z790 h610 h670 b660 z690,TRUE,10,35,5,,24,8 x 1.4 & 8 x 1,4.9,TRUE,24,30,,14,27439,3880,,,11675,2499,UHD Graphics 770,1600,4.5,3,5600,89.6,5,2,128,TRUE,12
67d4fd4693079e4598e7364c,laptop,Apple M3 Pro,,,TRUE,3,30,4,37000,11,5 x 3.7 & 6 x 3.4,,FALSE,,,,40,27300,,,,,,,,,,6400,150,5,,36,FALSE,
67d4fd4693079e4598e736dc,laptop,Intel Core i7-13700H,,,TRUE,10,45,5,,20,6 x 2.4 & 8 x 1.8,5,FALSE,11.5,24,,,27156,3644,,,13360,2531,Iris Xe Graphics 96EU,1500,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e736a7,other,AMD Ryzen 5 Pro 7645,am5,x670 b650,TRUE,5,65,5,,12,6 x 3.8,5.1,FALSE,6,32,384,38,27106,3901,5850,722,11286,,,2200,4.6,2,5200,,5,2,128,TRUE,12
67d4fd4693079e4598e73719,desktop,AMD Ryzen 5 7600,am5,x670 b650,TRUE,5,65,5,6570,12,6 x 3.8,5.1,TRUE,6,32,384,38,27090,3911,5850,722,12223,2746,,2200,,,5200,,5,2,128,TRUE,12
67d4fd4693079e4598e736c4,laptop,Intel Core i7-13800H,,,TRUE,10,45,5,,20,6 x 2.5 & 8 x 1.8,5.2,FALSE,11.5,24,,,27061,3571,,,13611,2614,Iris Xe Graphics 96EU,1500,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e73665,laptop,Intel Core i5-14500HX,,,TRUE,10,55,5,,20,6 x 2.6 & 8 x 1.9,4.9,FALSE,,24,,26,27057,3378,,,12602,2338,UHD Graphics 770,1550,4.6,3,5600,89.6,5,2,192,TRUE,12.1
67d4fd4693079e4598e736aa,laptop,Apple M2 Max (12-core CPU / 38-core GPU),,,TRUE,5,79,,67000,12,8 x 3.7 & 4 x 3.4,,,36,48,3300,,27028,4367,,,14768,2773,,,,,,409.6,5,,96,FALSE,
67d4fd4693079e4598e73766,desktop,AMD Ryzen 5 7500F,am5,x670 b650,FALSE,5,65,5,6570,12,6 x 3.7,5,TRUE,6,32,384,37,26958,3845,5540,708,12613,2743,,,,,5200,,5,2,128,TRUE,
67d4fd4693079e4598e736d5,desktop,Intel Core i5-13600T,lga_1700,z790 h610 h670 b660 z690,TRUE,10,35,5,,20,6 x 1.8 & 8 x 1.3,4.8,FALSE,11.5,24,,18,26912,3724,,,11281,2274,UHD Graphics 770,1550,4.5,3,4800,76.8,5,2,128,TRUE,12
67d4fd4693079e4598e7370d,laptop,AMD Ryzen 5 7645HX,,,TRUE,5,55,5,,12,6 x 4,5,FALSE,6,32,384,40,26868,3915,,,11678,2667,Radeon 610M,1900,4.6,2,5200,,5,2,64,FALSE,12
67d4fd4693079e4598e73729,desktop,AMD Ryzen 7 Pro 8840HS,,,TRUE,4,28,4,25000,16,8 x 3.3,5.1,FALSE,8,16,512,33,26866,3685,,,,,Radeon 780M,2700,2.1,4.6,7500,,5,2,256,TRUE,
67d4fd4693079e4598e7383e,desktop,AMD Ryzen 7 5700X,am4,x570 b550 a520 x470 b450,FALSE,7,65,4,4150,16,8 x 3.4,4.6,TRUE,4,32,512,34,26661,3383,5330,588,9720,2146,,,,,3200,47.68,4,2,128,TRUE,
67d4fd4693079e4598e7372d,laptop,AMD Ryzen 7 Pro 7840HS,,,TRUE,4,35,4,,16,8 x 3.8,5.1,FALSE,8,16,512,38,26647,3532,,,10733,2233,Radeon 780M,2700,4.6,2.1,7500,,5,2,256,TRUE,
67d4fd4693079e4598e7363d,laptop,Apple M2 Pro (12-core CPU / 19-core GPU),,,TRUE,5,35,4,40000,12,8 x 3.7 & 4 x 3.4,3.5,,36,,,,26387,4135,,,14267,2636,,,,,,200,5,,32,FALSE,
67d4fd4693079e4598e7382e,desktop,AMD Ryzen 7 5700X3D,am4,x570 x470 b550 b450 a520,FALSE,7,105,4,8850,16,8 x 3,4.1,FALSE,4,96,512,30,26354,2978,,,10131,1927,,,,,3200,,4,2,128,TRUE,
67d4fd4693079e4598e73642,laptop,Intel Core Ultra 7 165H,,,TRUE,7,28,5,,22,6 x 1.4 & 8 x 0.9,5,FALSE,,,,,26302,3520,,,,,Arc Xe-LPG 128EU,2300,4.6,3,5600,,5,2,96,FALSE,12.1
67d4fd4693079e4598e73859,desktop,Intel Core i9-10920X,lga_2066,x299,FALSE,14,165,3,,24,12 x 3.5,4.8,TRUE,12,19.25,768,35,26166,2714,,,11534,1716,,,,,2933,94,4,4,256,FALSE,
67d4fd4693079e4598e736ab,laptop,Intel Core i7-12700H,,,TRUE,10,45,4,,20,6 x 2.3 & 8 x 1.7,4.7,FALSE,11.5,24,1200,23,26130,3582,7170,694,,,Iris Xe Graphics 96EU,1400,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e736ff,desktop,AMD Ryzen 5 7600X3D,am5,x670 b650 x870,TRUE,5,65,5,,12,6 x 4.1,4.7,FALSE,6,96,384,41,26109,3618,,,,,,2200,,,5200,,5,2,128,TRUE,
67d4fd4693079e4598e73848,desktop,Intel Core i9-7940X,lga_2066,,FALSE,14,165,3,,28,14 x 3.1,4.4,TRUE,14,19.2,448,,26016,2490,,,9918,1368,,,,,2666,85,4,4,128,FALSE,
67d4fd4693079e4598e73924,desktop,AMD Ryzen 7 Pro 5845,,,FALSE,7,65,4,,16,8 x 3.4,4.6,FALSE,4,32,512,,25961,3439,,,9464,2137,,,,,3200,,4,2,,,
67d4fd4693079e4598e7386f,desktop,AMD Ryzen 7 5800,am4,x570 b550 a520 x470 b450,FALSE,7,65,4,,16,8 x 3.4,4.6,TRUE,4,32,512,34,25745,3387,,,8756,2081,,,,,3200,47.68,4,2,128,FALSE,
67d4fd4693079e4598e736ef,desktop,Intel Core i5-14400,lga_1700,b760 h770 z790 h610 h670 b660 z690,TRUE,10,65,5,,16,6 x 2.5 & 4 x 1.8,4.7,FALSE,9.5,20,,25,25621,3789,,,11203,2392,UHD Graphics 730,1550,4.5,3,4800,76.8,5,2,192,TRUE,12
67d4fd4693079e4598e736a3,laptop,Intel Core i5-13450HX,,,TRUE,10,55,5,,16,6 x 2.4 & 4 x 1.8,4.6,TRUE,16,20,80,24,25586,3586,,,11891,2337,UHD Graphics 710,,4.6,3,4800,76.8,5,2,128,,12.1
67d4fd4693079e4598e73940,desktop,AMD Ryzen Threadripper 2920X,,,FALSE,12,180,3,9600,24,12 x 3.5,4.3,TRUE,6,32,1152,,25454,2491,5843,439,7374,1280,,,,,2933,87.42,4,4,,TRUE,
67d4fd4693079e4598e73736,desktop,AMD Ryzen 5 8600G,am5,x670 b650,TRUE,4,65,4,,12,6 x 4.3,5,TRUE,6,16,384,43,25389,3890,5505,697,,,Radeon 760M,2800,4.6,2.1,5200,,5,2,256,TRUE,
67d4fd4693079e4598e7372e,desktop,AMD Ryzen 5 Pro 8600G,am5,,TRUE,4,65,4,,12,6 x 4.3,5,TRUE,6,16,384,43,25288,3872,5505,697,,,Radeon 760M,2800,4.6,2.1,,,5,2,256,TRUE,
67d4fd4693079e4598e73831,desktop,Intel Core i9-9920X,,,FALSE,14,165,3,,24,12 x 3.5,4.4,,12,19.25,768,35,25163,2639,5179,455,9638,1426,,,,,2666,85.3,4,4,128,FALSE,
67d4fd4693079e4598e736c2,other,AMD Ryzen Z1 Extreme,,,TRUE,4,15,4,,16,8 x 3.3,5.1,FALSE,8,16,512,33,25142,3611,,,9674,2192,Radeon 780M,2700,4.6,2.1,7500,,5,2,,TRUE,
67d4fd4693079e4598e737c4,desktop,Intel Core i9-11900K,lga_1200,z590 z490 h470,TRUE,14,125,4,,16,8 x 3.5,5.3,TRUE,2,16,640,35,25125,3513,6187,650,11056,2400,UHD Graphics 750,1300,4.5,3,3200,50,4,2,128,FALSE,12.1
67d4fd4693079e4598e736d4,desktop,Intel Core i5-14600T,lga_1700,b760 h770 z790 h610 h670 b660 z690,TRUE,10,35,5,,20,6 x 1.8 & 8 x 1.3,5.1,FALSE,20,24,,18,25110,3391,,,13307,2576,UHD Graphics 770,1550,4.5,3,5600,89.6,5,2,192,TRUE,12
67d4fd4693079e4598e736f1,laptop,AMD Ryzen 7 7840U,,,TRUE,4,28,4,,16,8 x 3.3,5.1,FALSE,8,16,512,33,24981,3601,,,8732,2081,Radeon 780M,2700,4.6,2.1,7500,,5,2,256,FALSE,12
67d4fd4693079e4598e7368b,laptop,Intel Core Ultra 7 155H,bga_2049,,TRUE,7,28,5,,22,6 x 1.4 & 8 x 0.9,4.8,FALSE,2,24,112,38,24939,3519,,,,,,2250,4.6,3,7467,,5,2,96,FALSE,
67d4fd4693079e4598e736c6,laptop,Intel Core i7-13620H,,,TRUE,10,45,5,,16,6 x 2.4 & 4 x 1.8,4.9,FALSE,9.5,24,,,24901,3679,,,,,UHD Graphics 770,1500,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e736c1,laptop,Intel Core i7-12800H,,,TRUE,10,45,4,,20, x ,4.8,FALSE,,24,,24,24798,3483,,,,,Iris Xe Graphics 96EU,1400,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e736c7,laptop,AMD Ryzen 9 6900HX,,,TRUE,6,45,4,,16,8 x 3.3,4.9,TRUE,4,16,512,33,24770,3442,5711,642,9719,2010,Radeon 680M,2400,4.6,2,6400,,5,4,64,TRUE,12
67d4fd4693079e4598e736e6,desktop,AMD Ryzen 7 Pro 7840U,,,TRUE,4,30,4,,16,8 x 3.3,5.1,FALSE,8,16,512,33,24706,3690,,,9522,2150,Radeon 780M,2700,4.6,2.1,7500,,5,2,256,TRUE,
67d4fd4693079e4598e736e2,desktop,AMD Ryzen AI 7 Pro 360,,,TRUE,4,28,4,,16,3 x 2 & 5 x 2,,FALSE,8,16,,20,24659,4126,,,,,Radeon 880M,2900,4.6,2.1,8000,,5,2,256,TRUE,
67d4fd4693079e4598e73735,desktop,Intel Core i5-14400T,lga_1700,b760 h770 z790 h610 h670 b660 z690,TRUE,10,35,5,,16,6 x 1.5 & 4 x 1.1,4.5,FALSE,9.5,20,,15,24598,3351,,,,,UHD Graphics 730,1550,4.5,3,4800,76.8,5,2,192,TRUE,12
67d4fd4693079e4598e737fc,desktop,Intel Core i7-11700K,lga_1200,z490 h470 b460 h410,TRUE,14,125,4,,16,8 x 3.6,5,TRUE,2,16,512,,24577,3401,5709,612,9888,2255,UHD Graphics 750,1300,4.5,3,3200,50,4,2,128,FALSE,12.1
67d4fd4693079e4598e73793,desktop,AMD Ryzen 7 5700G,am4,x570 b550 a520 x470 b450,TRUE,7,65,3,10700,16,8 x 3.8,4.6,TRUE,4,16,512,38,24553,3284,5517,588,8862,2007,Radeon Vega 8,2000,4.6,2.1,3200,47.68,4,2,128,,12
67d4fd4693079e4598e73749,laptop,AMD Ryzen 7 8840HS,,,TRUE,4,28,4,,16,8 x 3.3,5.1,FALSE,8,16,512,33,24506,3653,,,9029,2054,Radeon 780M,2700,4.6,2.1,7500,,5,2,256,FALSE,
67d4fd4693079e4598e737e1,desktop,AMD Ryzen 7 Pro 5750G,am4,b450,TRUE,7,65,3,,16,8 x 3.8,4.6,FALSE,4,16,512,38,24426,3317,5465,582,8380,1987,Radeon Vega 8,2000,4.6,2.1,3200,47.68,4,2,64,TRUE,12
67d4fd4693079e4598e736f6,desktop,Intel Core i5-14500T,lga_1700,b760 h770 z790 h610 h670 b660 z690,TRUE,10,35,5,,20,6 x 1.7 & 8 x 1.2,4.8,FALSE,11.5,24,,17,24372,3804,,,9494,2356,UHD Graphics 770,1550,4.5,3,4800,76.8,5,2,192,TRUE,12
67d4fd4693079e4598e73713,desktop,AMD Ryzen 5 Pro 8600GE,am5,,TRUE,4,35,4,,12,6 x 3.9,5,TRUE,6,16,384,39,24262,3876,,,,,Radeon 760M,2600,4.6,2.1,,,5,2,256,TRUE,
67d4fd4693079e4598e737ee,desktop,AMD Ryzen 7 5700,am4,x470 b450,FALSE,7,65,3,10700,16,8 x 3.7,4.6,TRUE,4,16,512,37,24258,3251,,,,,,,,,3200,,4,2,,TRUE,
67d4fd4693079e4598e736db,laptop,Intel Core i5-13600H,,,TRUE,10,45,5,,16,4 x 2.8 & 8 x 2.1,4.8,FALSE,,18,,,24255,3696,,,,,Iris Xe Graphics 80EU,1500,4.6,3,5200,,5,2,4,FALSE,12.1
67d4fd4693079e4598e73714,laptop,AMD Ryzen 7 Pro 8840U,,,TRUE,4,28,4,25000,16,8 x 3.3,5.1,FALSE,8,16,512,33,24001,3681,,,,,Radeon 780M,2700,4.6,2.1,7500,,5,2,256,TRUE,
67d4fd4693079e4598e736da,desktop,Intel Core i5-12600HX,lga_1700,z690 h670 b660 h610,TRUE,10,55,5,,16,4 x 2.5 & 8 x 1.8,,TRUE,,18,,25,23949,3630,,,,,UHD Graphics 770,1350,4.6,3,4800,76.8,5,2,128,TRUE,12.1
67d4fd4693079e4598e73828,laptop,AMD Ryzen 7 7435HS,,,FALSE,6,45,4,,16,8 x 3.1,4.5,FALSE,4,16,512,31,23947,3217,,,,,,,,,4800,,5,2,64,TRUE,
67d4fd4693079e4598e73761,laptop,AMD Ryzen 7 7735HS,,,TRUE,6,35,4,,16,8 x 3.2,4.75,FALSE,4,16,512,32,23936,3349,5420,604,9163,1951,Radeon 680M,2200,4.6,2.2,6400,,5,2,64,TRUE,12
67d4fd4693079e4598e737b6,desktop,AMD Ryzen 5 8400F,am5,x670 b650,FALSE,4,65,4,,12,6 x 4.2,4.7,TRUE,6,16,384,42,23890,3616,,,,,,,,,5200,,5,2,256,FALSE,
67d4fd4693079e4598e73757,laptop,AMD Ryzen 7 8840U,,,TRUE,4,28,4,,16,8 x 3.3,5.1,FALSE,8,16,512,33,23865,3699,,,9419,2229,Radeon 780M,2700,4.6,2.1,7500,,5,2,256,FALSE,
67d4fd4693079e4598e73737,laptop,AMD Ryzen 7 7735H,,,TRUE,6,35,4,,16,8 x 3.2,4.75,FALSE,4,16,512,32,23817,3264,,,,,Radeon 680M,2200,4.6,2.2,6400,,5,2,64,TRUE,
67d4fd4693079e4598e73759,other,Apple M1 Pro (10-core),,,TRUE,5,,,33700,10,8 x 3.2 & 2 x 2,,,12,,192,,23813,3854,,,,,,1296,,,,204,5,,64,FALSE,
67d4fd4693079e4598e7387c,desktop,Intel Core i9-7920X,lga_2066,x299,FALSE,14,140,3,,24,12 x 2.9,4.4,TRUE,12,16.5,384,29,23616,2506,,,9014,1355,,,,,2666,85,4,4,128,,
67d4fd4693079e4598e7380c,laptop,AMD Ryzen 9 6900HS,,,TRUE,6,35,4,,16,8 x 3.3,4.9,FALSE,2,16,512,33,23581,3285,5524,614,8806,1854,Radeon 680M,2400,,,6400,,5,4,,FALSE,
67d4fd4693079e4598e73890,laptop,AMD Ryzen 9 5980HX,,x570 b550 a520 x470 b450,TRUE,7,45,3,,16,8 x 3.3,4.8,,4,16,512,,23530,3343,4560,604,7790,1945,Radeon Vega 8,2100,,,4266,,4,,,,
67d4fd4693079e4598e73724,laptop,AMD Ryzen 7 6800H,,,TRUE,6,45,4,,16,8 x 3.2,4.7,FALSE,4,16,512,32,23408,3244,5074,587,9058,1878,Radeon 680M,2200,4.6,2.2,6400,,5,2,64,TRUE,12
67d4fd4693079e4598e73815,laptop,AMD Ryzen 7 Pro 6850H,,,TRUE,6,45,4,,16,8 x 3.2,4.7,FALSE,4,16,512,,23292,3266,5074,587,8342,1782,Radeon 680M,2200,,,6400,,5,4,,,
67d4fd4693079e4598e736e1,desktop,Intel Core i5-13500T,lga_1700,z790 h610 h670 b660 z690,TRUE,10,35,5,,20,6 x 1.6 & 8 x 1.2,4.6,FALSE,11.5,24,,16,23220,3640,,,9241,2314,UHD Graphics 770,1550,4.5,3,4800,76.8,5,2,128,TRUE,12
67d4fd4693079e4598e73739,desktop,Intel Core i5-13400,lga_1700,z790 h610 h670 b660 z690,TRUE,10,65,5,,16,6 x 2.5 & 4 x 1.8,4.6,FALSE,9.5,20,864,25,23146,3452,6055,687,10192,2296,UHD Graphics 730,1550,4.5,3,4800,76.8,5,2,192,TRUE,12
67d4fd4693079e4598e737ec,desktop,AMD Ryzen 7 3800X,am4,x570 b550 a520 x470 b450,FALSE,7,105,4,3800,16,8 x 3.9,4.5,TRUE,4,32,512,39,23141,2717,4960,509,8218,1701,,,,,3200,47.68,4,2,128,FALSE,
67d4fd4693079e4598e736e0,laptop,Intel Core i7-13705H,,,TRUE,10,45,5,,20,6 x 2.4 & 8 x 1.8,5,FALSE,11.5,24,,,23129,3404,,,13360,2531,Iris Xe Graphics 96EU,1500,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e7398e,desktop,AMD Ryzen Threadripper 1920X,,,FALSE,14,180,3,9600,24,12 x 3.5,4,TRUE,6,32,1125,,23088,2316,5326,406,7194,1189,,,,,2667,85.3,4,4,,TRUE,
67d4fd4693079e4598e7375e,laptop,AMD Ryzen 5 7640HS,,,TRUE,4,35,4,,12,6 x 4.3,5,FALSE,6,16,384,43,22983,3630,,,9150,2290,Radeon 760M,2600,4.6,2.1,7500,,5,2,256,FALSE,
67d4fd4693079e4598e73680,laptop,Intel Core Ultra 5 135H,,,TRUE,7,28,5,,18,4 x 1.7 & 8 x 1.2,4.6,FALSE,,18,,,22927,3562,,,,,,2200,4.6,3,5600,,5,2,96,FALSE,
67d4fd4693079e4598e73778,laptop,AMD Ryzen 7 6800HS,,,TRUE,6,35,4,,16,8 x 3.2,4.7,FALSE,4,16,512,32,22925,3211,4735,582,8681,1821,Radeon 680M,2200,4.6,2,6400,,5,4,,FALSE,
67d4fd4693079e4598e737a7,laptop,Intel Core i9-11900KB,,,TRUE,10,65,4,,16,8 x 3.3,4.9,,10,24,768,,22917,3308,,640,,,UHD Graphics 750,1450,4.5,2,3200,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e739a0,desktop,AMD Ryzen 7 Pro 3700,,,FALSE,7,65,4,,16,8 x 3.6,4.4,FALSE,4,32,512,,22899,2686,,,7928,1644,,,,,3200,,4,2,,,
67d4fd4693079e4598e737f1,laptop,AMD Ryzen 9 Pro 6950H,,,TRUE,6,45,4,,16,8 x 3.3,4.9,FALSE,4,16,384,,22848,3230,5711,642,9355,1947,Radeon 680M,2400,,,6400,,5,4,,,
67d4fd4693079e4598e73702,laptop,AMD Ryzen 5 Pro 7640HS,,,FALSE,4,35,4,,12,6 x 4.3,5,FALSE,6,16,384,43,22778,3685,,,8970,2183,,2600,4.6,2.1,7500,,5,2,256,TRUE,12
67d4fd4693079e4598e73785,desktop,Intel Core i9-10900K,lga_1200,z490 h470 b460 h410 z590,TRUE,14,125,3,,20,10 x 3.7,5.3,TRUE,2.5,20,640,37,22767,3128,6419,645,9066,1775,UHD Graphics 630,1200,4.5,3,2933,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e7374c,laptop,AMD Ryzen 5 8645HS,,,TRUE,4,45,4,25000,12,6 x 4.3,5,FALSE,6,16,384,43,22756,3703,,,10357,2478,Radeon 760M,2600,4.6,2.1,7500,,5,2,256,FALSE,
67d4fd4693079e4598e73780,laptop,Intel Core i9-11980HK,,,TRUE,10,65,4,,16,8 x 2.6,5,TRUE,10,24,768,26,22755,3278,5875,610,,,UHD Graphics 750,1450,4.6,3,3200,51.2,4,2,128,FALSE,12.1
67d4fd4693079e4598e737e0,desktop,Intel Core i9-11900,lga_1200,,TRUE,14,65,4,,16,8 x 2.5,5.2,,2,16,512,,22731,3395,,,9161,2192,UHD Graphics 750,1300,4.5,3,3200,50,4,2,128,FALSE,12.1
67d4fd4693079e4598e73700,laptop,Intel Core i5-13500H,,,TRUE,10,45,5,,16,4 x 2.6 & 8 x 1.9,4.7,FALSE,10,18,,26,22713,3538,,,,,Iris Xe Graphics 80EU,1450,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e7375d,laptop,Intel Xeon W-11955M,,,TRUE,10,45,4,,16,8 x 2.6,5,FALSE,10,24,640,26,22596,3294,5547,610,8906,2057,UHD Graphics 750,1450,4.6,3,3200,51.2,4,2,128,TRUE,12.1
67d4fd4693079e4598e73721,laptop,Intel Core i7-12650H,,,TRUE,10,45,4,,16,6 x 2.3 & 4 x 1.7,4.7,FALSE,9.5,24,864,23,22554,3586,,,,,UHD Graphics 64EU,1400,4.6,3,5200,,5,2,64,FALSE,12.1
